id,Nom,Prénom,Age,Taille,Poids,Salaire
1670,Nom_1670,Prenom_1670,36,180.54,70.65,10950.77
1671,Nom_1671,Prenom_1671,42,182.71,66.43,12507.59
1672,Nom_1672,Prenom_1672,28,189.86,58.83,11078.76
1673,Nom_1673,Prenom_1673,37,198.9,52.71,8137.26
1674,Nom_1674,Prenom_1674,33,195.12,90.8,7637.81
1675,Nom_1675,Prenom_1675,38,167.36,59.43,8489.61
1676,Nom_1676,Prenom_1676,32,165.86,54.11,11137.41
1677,Nom_1677,Prenom_1677,26,165.23,63.65,10418.49
1678,Nom_1678,Prenom_1678,35,192.23,82.68,13999.97
1679,Nom_1679,Prenom_1679,25,195.96,71.01,9825.74
1680,Nom_1680,Prenom_1680,25,166.8,74.45,8040.03
1681,Nom_1681,Prenom_1681,26,175.3,88.97,12427.32
1682,Nom_1682,Prenom_1682,27,164.26,69.49,11543.23
1683,Nom_1683,Prenom_1683,26,168.15,58.37,13031.13
1684,Nom_1684,Prenom_1684,41,164.01,94.04,6346.73
1685,Nom_1685,Prenom_1685,41,169.84,70.85,10002.03
1686,Nom_1686,Prenom_1686,32,183.42,74.84,7339.09
1687,Nom_1687,Prenom_1687,37,160.01,91.88,7056.23
1688,Nom_1688,Prenom_1688,35,171.34,89.36,12686.13
1689,Nom_1689,Prenom_1689,35,192.75,84.55,7195.91
1690,Nom_1690,Prenom_1690,23,159.88,70.54,9868.24
1691,Nom_1691,Prenom_1691,34,184.03,54.76,12987.16
1692,Nom_1692,Prenom_1692,35,160.84,54.44,11344.78
1693,Nom_1693,Prenom_1693,21,166.47,80.79,8702.91
1694,Nom_1694,Prenom_1694,36,188.07,74.01,13029.94
1695,Nom_1695,Prenom_1695,36,180.69,66.94,8969.08
1696,Nom_1696,Prenom_1696,30,161.75,51.08,8343.03
1697,Nom_1697,Prenom_1697,42,164.59,86.05,11898.82
1698,Nom_1698,Prenom_1698,25,194.93,71.63,12831.93
1699,Nom_1699,Prenom_1699,35,156.86,79.58,8172.54
1700,Nom_1700,Prenom_1700,27,183.25,79.56,7458.12
1701,Nom_1701,Prenom_1701,34,181.0,72.92,7269.66
1702,Nom_1702,Prenom_1702,24,179.49,84.33,7657.21
1703,Nom_1703,Prenom_1703,29,188.83,69.22,8142.61
1704,Nom_1704,Prenom_1704,36,152.5,80.09,11620.17
1705,Nom_1705,Prenom_1705,39,199.07,63.92,13887.67
1706,Nom_1706,Prenom_1706,27,172.18,66.11,13144.21
1707,Nom_1707,Prenom_1707,31,158.59,84.26,12450.58
1708,Nom_1708,Prenom_1708,30,152.13,70.62,13486.36
1709,Nom_1709,Prenom_1709,35,175.81,90.62,6504.38
1710,Nom_1710,Prenom_1710,33,193.51,76.73,10954.84
1711,Nom_1711,Prenom_1711,34,194.36,76.25,11852.15
1712,Nom_1712,Prenom_1712,42,191.01,82.24,8448.8
1713,Nom_1713,Prenom_1713,34,179.51,64.62,12352.82
1714,Nom_1714,Prenom_1714,29,166.12,90.56,9108.65
1715,Nom_1715,Prenom_1715,41,168.55,72.08,7850.73
1716,Nom_1716,Prenom_1716,30,183.99,68.68,7986.07
1717,Nom_1717,Prenom_1717,21,192.97,83.9,12401.14
1718,Nom_1718,Prenom_1718,26,162.69,57.84,13524.18
1719,Nom_1719,Prenom_1719,30,161.75,61.96,10775.05
1720,Nom_1720,Prenom_1720,38,161.12,86.4,9026.06
1721,Nom_1721,Prenom_1721,27,175.84,87.15,10444.04
1722,Nom_1722,Prenom_1722,29,157.99,78.09,6797.55
1723,Nom_1723,Prenom_1723,23,167.33,89.5,8568.95
1724,Nom_1724,Prenom_1724,27,191.51,93.31,9632.36
1725,Nom_1725,Prenom_1725,35,163.63,89.9,9486.29
1726,Nom_1726,Prenom_1726,27,181.15,52.98,10603.37
1727,Nom_1727,Prenom_1727,22,162.57,56.61,8138.95
1728,Nom_1728,Prenom_1728,38,173.98,79.71,10173.29
1729,Nom_1729,Prenom_1729,37,192.98,69.13,6761.36
1730,Nom_1730,Prenom_1730,40,180.93,62.43,6757.66
1731,Nom_1731,Prenom_1731,35,186.52,74.28,13528.35
1732,Nom_1732,Prenom_1732,24,197.43,53.89,7185.99
1733,Nom_1733,Prenom_1733,23,152.26,77.3,8885.59
1734,Nom_1734,Prenom_1734,40,182.89,66.66,10139.47
1735,Nom_1735,Prenom_1735,24,186.23,51.06,11404.15
1736,Nom_1736,Prenom_1736,21,169.47,63.24,6361.12
1737,Nom_1737,Prenom_1737,37,180.28,72.72,10550.27
1738,Nom_1738,Prenom_1738,31,195.3,50.9,11561.77
1739,Nom_1739,Prenom_1739,30,171.22,75.34,10778.78
1740,Nom_1740,Prenom_1740,22,197.57,67.75,6006.58
1741,Nom_1741,Prenom_1741,36,183.67,58.08,11120.95
1742,Nom_1742,Prenom_1742,28,186.25,63.48,10989.49
1743,Nom_1743,Prenom_1743,25,158.76,62.91,9421.62
1744,Nom_1744,Prenom_1744,33,189.45,58.75,7919.32
1745,Nom_1745,Prenom_1745,38,195.2,73.26,13381.48
1746,Nom_1746,Prenom_1746,38,174.49,86.86,6094.64
1747,Nom_1747,Prenom_1747,37,158.62,50.53,7119.12
1748,Nom_1748,Prenom_1748,25,157.02,51.58,8690.67
1749,Nom_1749,Prenom_1749,32,194.19,71.67,10816.09
1750,Nom_1750,Prenom_1750,35,180.33,53.21,10719.52
1751,Nom_1751,Prenom_1751,23,179.81,54.07,11484.67
1752,Nom_1752,Prenom_1752,23,159.58,82.03,13222.51
1753,Nom_1753,Prenom_1753,42,194.95,86.61,9469.12
1754,Nom_1754,Prenom_1754,23,168.9,69.79,11431.13
1755,Nom_1755,Prenom_1755,28,194.8,74.51,7903.28
1756,Nom_1756,Prenom_1756,37,164.01,72.42,12688.89
1757,Nom_1757,Prenom_1757,28,177.56,93.67,8194.51
1758,Nom_1758,Prenom_1758,21,190.83,54.33,9474.88
1759,Nom_1759,Prenom_1759,30,181.63,61.97,10561.0
1760,Nom_1760,Prenom_1760,33,188.6,64.67,11917.27
1761,Nom_1761,Prenom_1761,24,162.52,71.25,13173.37
1762,Nom_1762,Prenom_1762,42,172.59,64.84,7467.79
1763,Nom_1763,Prenom_1763,39,198.4,74.31,10088.74
1764,Nom_1764,Prenom_1764,38,150.18,88.35,6880.52
1765,Nom_1765,Prenom_1765,39,159.16,86.39,6585.55
1766,Nom_1766,Prenom_1766,33,174.75,76.11,6750.96
1767,Nom_1767,Prenom_1767,27,191.24,71.6,8457.52
1768,Nom_1768,Prenom_1768,39,172.66,72.27,13045.1
1769,Nom_1769,Prenom_1769,32,168.89,50.79,9315.95
1770,Nom_1770,Prenom_1770,40,159.21,77.75,12520.57
1771,Nom_1771,Prenom_1771,30,161.39,63.21,11148.27
1772,Nom_1772,Prenom_1772,38,167.27,69.75,7572.68
1773,Nom_1773,Prenom_1773,32,153.11,51.1,7466.25
1774,Nom_1774,Prenom_1774,33,178.51,59.55,6095.42
1775,Nom_1775,Prenom_1775,29,185.74,85.68,11076.7
1776,Nom_1776,Prenom_1776,25,198.5,88.64,11080.35
1777,Nom_1777,Prenom_1777,25,153.23,60.7,10125.99
1778,Nom_1778,Prenom_1778,33,161.2,63.35,7622.42
1779,Nom_1779,Prenom_1779,22,175.64,76.8,10707.17
1780,Nom_1780,Prenom_1780,38,179.72,54.32,13389.78
1781,Nom_1781,Prenom_1781,29,176.59,58.28,9450.84
1782,Nom_1782,Prenom_1782,25,155.94,60.92,7430.59
1783,Nom_1783,Prenom_1783,40,194.83,94.08,6171.37
1784,Nom_1784,Prenom_1784,29,178.66,59.41,8667.43
1785,Nom_1785,Prenom_1785,31,153.74,54.95,9052.88
1786,Nom_1786,Prenom_1786,35,157.78,83.63,6205.15
1787,Nom_1787,Prenom_1787,22,184.42,80.35,9553.15
1788,Nom_1788,Prenom_1788,30,161.34,79.97,8377.9
1789,Nom_1789,Prenom_1789,23,182.87,71.41,9439.66
1790,Nom_1790,Prenom_1790,24,158.84,72.99,6639.75
1791,Nom_1791,Prenom_1791,22,172.9,71.05,12340.82
1792,Nom_1792,Prenom_1792,38,171.27,70.28,11582.17
1793,Nom_1793,Prenom_1793,27,163.39,94.73,8200.72
1794,Nom_1794,Prenom_1794,39,173.74,88.03,13561.55
1795,Nom_1795,Prenom_1795,42,170.88,62.14,7139.99
1796,Nom_1796,Prenom_1796,26,182.9,94.87,7255.02
1797,Nom_1797,Prenom_1797,42,150.04,68.56,8417.47
1798,Nom_1798,Prenom_1798,34,175.36,77.23,7860.65
1799,Nom_1799,Prenom_1799,37,150.38,54.5,13003.37
1800,Nom_1800,Prenom_1800,38,161.2,87.88,12574.63
1801,Nom_1801,Prenom_1801,26,194.65,62.53,9046.92
1802,Nom_1802,Prenom_1802,40,153.65,55.4,7701.07
1803,Nom_1803,Prenom_1803,37,193.64,71.18,10050.41
1804,Nom_1804,Prenom_1804,36,195.46,59.45,11710.56
1805,Nom_1805,Prenom_1805,32,168.42,85.85,6647.47
1806,Nom_1806,Prenom_1806,42,176.65,72.35,13432.42
1807,Nom_1807,Prenom_1807,40,177.78,77.51,6859.27
1808,Nom_1808,Prenom_1808,28,191.93,61.86,13182.78
1809,Nom_1809,Prenom_1809,39,178.68,83.76,11412.16
1810,Nom_1810,Prenom_1810,36,178.99,63.56,12705.69
1811,Nom_1811,Prenom_1811,28,152.91,67.81,6648.52
1812,Nom_1812,Prenom_1812,41,180.46,93.52,13639.78
1813,Nom_1813,Prenom_1813,23,177.64,89.62,11621.3
1814,Nom_1814,Prenom_1814,35,153.01,51.76,9727.51
1815,Nom_1815,Prenom_1815,26,193.39,83.72,6913.67
1816,Nom_1816,Prenom_1816,26,192.58,86.18,10599.55
1817,Nom_1817,Prenom_1817,24,158.79,70.91,6946.18
1818,Nom_1818,Prenom_1818,36,184.39,54.04,8969.47
1819,Nom_1819,Prenom_1819,35,151.44,83.64,10770.49
1820,Nom_1820,Prenom_1820,22,167.58,59.48,8187.15
1821,Nom_1821,Prenom_1821,42,184.39,62.73,9553.83
1822,Nom_1822,Prenom_1822,42,163.8,74.56,8752.48
1823,Nom_1823,Prenom_1823,23,175.83,67.32,12958.76
1824,Nom_1824,Prenom_1824,37,190.04,85.25,7721.62
1825,Nom_1825,Prenom_1825,42,181.35,56.03,6487.42
1826,Nom_1826,Prenom_1826,34,187.44,72.26,9431.23
1827,Nom_1827,Prenom_1827,33,156.08,65.84,7014.69
1828,Nom_1828,Prenom_1828,36,199.74,72.6,13596.63
1829,Nom_1829,Prenom_1829,25,166.42,58.14,8567.13
1830,Nom_1830,Prenom_1830,30,159.4,79.67,11434.08
1831,Nom_1831,Prenom_1831,30,173.56,88.66,8181.65
1832,Nom_1832,Prenom_1832,26,150.02,53.59,13369.41
1833,Nom_1833,Prenom_1833,30,179.04,52.19,13189.29
1834,Nom_1834,Prenom_1834,33,175.35,86.24,9658.1
1835,Nom_1835,Prenom_1835,38,177.96,82.49,8440.81
1836,Nom_1836,Prenom_1836,25,187.76,53.64,11448.52
1837,Nom_1837,Prenom_1837,41,156.93,90.33,11735.95
1838,Nom_1838,Prenom_1838,41,174.54,78.68,10612.68
1839,Nom_1839,Prenom_1839,42,157.18,69.04,7131.57
1840,Nom_1840,Prenom_1840,35,193.13,51.92,9555.05
1841,Nom_1841,Prenom_1841,29,171.97,76.69,9576.49
1842,Nom_1842,Prenom_1842,21,160.17,58.99,6368.05
1843,Nom_1843,Prenom_1843,33,190.45,94.09,13553.43
1844,Nom_1844,Prenom_1844,33,166.64,76.98,12128.25
1845,Nom_1845,Prenom_1845,32,197.75,90.39,7197.92
1846,Nom_1846,Prenom_1846,32,167.6,65.69,6923.13
1847,Nom_1847,Prenom_1847,40,169.56,90.09,13187.85
1848,Nom_1848,Prenom_1848,36,197.6,85.44,8408.6
1849,Nom_1849,Prenom_1849,39,195.18,58.27,7870.24
1850,Nom_1850,Prenom_1850,41,165.33,57.07,6402.75
1851,Nom_1851,Prenom_1851,27,194.37,79.28,11511.27
1852,Nom_1852,Prenom_1852,37,160.89,88.05,12431.55
1853,Nom_1853,Prenom_1853,22,166.95,69.7,11498.7
1854,Nom_1854,Prenom_1854,35,163.69,66.36,12959.39
1855,Nom_1855,Prenom_1855,34,177.66,55.28,6639.62
1856,Nom_1856,Prenom_1856,42,184.32,79.19,6859.01
1857,Nom_1857,Prenom_1857,27,171.84,93.12,12717.62
1858,Nom_1858,Prenom_1858,26,171.87,63.73,11974.41
1859,Nom_1859,Prenom_1859,33,190.59,52.88,9140.27
1860,Nom_1860,Prenom_1860,33,151.9,67.47,8949.83
1861,Nom_1861,Prenom_1861,28,193.79,52.87,11153.7
1862,Nom_1862,Prenom_1862,42,155.95,84.92,9417.38
1863,Nom_1863,Prenom_1863,25,160.83,63.5,12916.48
1864,Nom_1864,Prenom_1864,22,198.89,89.37,12634.77
1865,Nom_1865,Prenom_1865,30,169.18,63.02,6002.86
1866,Nom_1866,Prenom_1866,42,199.39,51.12,13231.67
1867,Nom_1867,Prenom_1867,34,178.67,76.3,7070.11
1868,Nom_1868,Prenom_1868,41,166.9,90.21,12661.76
1869,Nom_1869,Prenom_1869,34,191.52,79.58,11764.5
1870,Nom_1870,Prenom_1870,27,187.73,93.25,10156.75
1871,Nom_1871,Prenom_1871,26,173.67,91.92,9065.34
1872,Nom_1872,Prenom_1872,25,186.32,92.93,13472.16
1873,Nom_1873,Prenom_1873,21,157.47,60.65,7696.51
1874,Nom_1874,Prenom_1874,40,158.7,84.81,13812.9
1875,Nom_1875,Prenom_1875,35,153.71,67.1,13153.85
1876,Nom_1876,Prenom_1876,21,168.98,56.49,12285.84
1877,Nom_1877,Prenom_1877,32,195.82,63.62,7071.71
1878,Nom_1878,Prenom_1878,24,184.0,79.32,11269.62
1879,Nom_1879,Prenom_1879,30,170.51,83.26,6242.97
1880,Nom_1880,Prenom_1880,26,151.9,84.72,10383.44
1881,Nom_1881,Prenom_1881,37,197.57,60.67,6911.43
1882,Nom_1882,Prenom_1882,30,175.88,78.66,11923.21
1883,Nom_1883,Prenom_1883,35,150.9,51.67,8660.56
1884,Nom_1884,Prenom_1884,30,150.55,82.1,10836.47
1885,Nom_1885,Prenom_1885,31,189.8,55.1,11106.97
1886,Nom_1886,Prenom_1886,25,153.4,88.37,13092.6
1887,Nom_1887,Prenom_1887,41,193.54,57.59,7722.87
1888,Nom_1888,Prenom_1888,34,150.27,83.23,10256.13
1889,Nom_1889,Prenom_1889,24,170.06,75.92,10919.35
1890,Nom_1890,Prenom_1890,23,169.64,80.0,7688.91
1891,Nom_1891,Prenom_1891,31,175.74,57.59,13741.87
1892,Nom_1892,Prenom_1892,35,159.5,61.36,9827.72
1893,Nom_1893,Prenom_1893,29,163.83,78.45,10295.47
1894,Nom_1894,Prenom_1894,24,175.43,71.36,7733.32
1895,Nom_1895,Prenom_1895,31,194.07,87.72,10371.03
1896,Nom_1896,Prenom_1896,31,191.26,51.11,11262.31
1897,Nom_1897,Prenom_1897,25,190.13,78.89,6252.74
1898,Nom_1898,Prenom_1898,41,159.88,66.98,10384.62
1899,Nom_1899,Prenom_1899,41,156.74,84.86,13927.74
1900,Nom_1900,Prenom_1900,39,167.55,52.32,11675.89
1901,Nom_1901,Prenom_1901,40,168.91,83.71,13822.4
1902,Nom_1902,Prenom_1902,26,150.13,64.43,9673.17
1903,Nom_1903,Prenom_1903,25,167.34,75.57,9319.52
1904,Nom_1904,Prenom_1904,31,181.43,59.32,8997.46
1905,Nom_1905,Prenom_1905,35,156.0,60.9,8359.01
1906,Nom_1906,Prenom_1906,22,191.46,87.28,9967.82
1907,Nom_1907,Prenom_1907,41,193.22,57.49,12360.53
1908,Nom_1908,Prenom_1908,41,184.36,74.28,12625.86
1909,Nom_1909,Prenom_1909,24,182.95,77.28,12865.23
1910,Nom_1910,Prenom_1910,24,163.09,51.87,6033.04
1911,Nom_1911,Prenom_1911,21,164.82,93.09,6611.49
1912,Nom_1912,Prenom_1912,24,182.74,70.47,9300.11
1913,Nom_1913,Prenom_1913,32,175.56,55.44,10562.73
1914,Nom_1914,Prenom_1914,36,183.07,86.68,12987.96
1915,Nom_1915,Prenom_1915,27,173.67,72.24,10650.84
1916,Nom_1916,Prenom_1916,23,194.21,85.99,8007.57
1917,Nom_1917,Prenom_1917,33,155.11,89.54,13783.91
1918,Nom_1918,Prenom_1918,29,169.49,52.34,13336.07
1919,Nom_1919,Prenom_1919,27,183.14,92.6,10426.41
1920,Nom_1920,Prenom_1920,23,181.14,57.93,12592.52
1921,Nom_1921,Prenom_1921,41,155.46,69.4,8973.62
1922,Nom_1922,Prenom_1922,28,183.68,69.66,8215.1
1923,Nom_1923,Prenom_1923,30,198.56,88.65,9659.86
1924,Nom_1924,Prenom_1924,25,150.39,67.45,12143.24
1925,Nom_1925,Prenom_1925,27,160.94,89.55,7054.92
1926,Nom_1926,Prenom_1926,33,193.0,79.07,6489.16
1927,Nom_1927,Prenom_1927,28,161.74,78.42,7038.71
1928,Nom_1928,Prenom_1928,22,182.14,74.59,13903.75
1929,Nom_1929,Prenom_1929,41,169.09,54.25,13483.55
1930,Nom_1930,Prenom_1930,38,177.84,88.53,8050.86
1931,Nom_1931,Prenom_1931,38,168.11,65.85,10772.61
1932,Nom_1932,Prenom_1932,41,180.41,93.27,9715.71
1933,Nom_1933,Prenom_1933,37,168.08,55.63,10527.68
1934,Nom_1934,Prenom_1934,24,188.97,50.7,9883.23
1935,Nom_1935,Prenom_1935,33,194.83,77.32,11493.52
1936,Nom_1936,Prenom_1936,24,186.24,71.13,7220.12
1937,Nom_1937,Prenom_1937,39,179.33,58.55,7003.28
1938,Nom_1938,Prenom_1938,23,164.62,58.92,11803.56
1939,Nom_1939,Prenom_1939,21,181.27,68.91,8360.49
1940,Nom_1940,Prenom_1940,24,199.58,62.41,9484.95
1941,Nom_1941,Prenom_1941,37,162.73,58.67,6032.57
1942,Nom_1942,Prenom_1942,24,165.92,87.1,6567.68
1943,Nom_1943,Prenom_1943,27,159.11,85.46,8256.46
1944,Nom_1944,Prenom_1944,27,162.2,84.58,7340.57
1945,Nom_1945,Prenom_1945,25,154.95,67.4,13019.79
1946,Nom_1946,Prenom_1946,36,196.87,94.9,13280.48
1947,Nom_1947,Prenom_1947,40,191.78,69.58,7731.45
1948,Nom_1948,Prenom_1948,32,194.23,61.41,6483.94
1949,Nom_1949,Prenom_1949,31,191.02,54.15,13906.4
1950,Nom_1950,Prenom_1950,33,195.58,72.08,12725.16
1951,Nom_1951,Prenom_1951,38,193.41,54.71,9311.87
1952,Nom_1952,Prenom_1952,31,180.77,89.46,7724.4
1953,Nom_1953,Prenom_1953,35,158.92,58.5,9926.27
1954,Nom_1954,Prenom_1954,24,187.44,61.01,13751.69
1955,Nom_1955,Prenom_1955,41,193.35,54.41,6941.79
1956,Nom_1956,Prenom_1956,39,188.02,55.58,11512.54
1957,Nom_1957,Prenom_1957,42,171.23,63.5,6723.5
1958,Nom_1958,Prenom_1958,41,167.38,88.49,13008.78
1959,Nom_1959,Prenom_1959,25,166.84,69.54,12200.91
1960,Nom_1960,Prenom_1960,40,169.62,62.72,9910.64
1961,Nom_1961,Prenom_1961,24,164.03,63.17,9285.85
1962,Nom_1962,Prenom_1962,33,194.95,79.5,6205.64
1963,Nom_1963,Prenom_1963,23,182.19,60.8,6643.42
1964,Nom_1964,Prenom_1964,41,187.98,89.13,9594.87
1965,Nom_1965,Prenom_1965,41,160.22,82.74,12056.77
1966,Nom_1966,Prenom_1966,31,156.24,70.44,9257.95
1967,Nom_1967,Prenom_1967,36,196.11,55.76,7439.96
1968,Nom_1968,Prenom_1968,40,198.86,76.52,13912.14
1969,Nom_1969,Prenom_1969,42,199.5,94.64,7614.11
1970,Nom_1970,Prenom_1970,24,186.59,88.9,11545.91
1971,Nom_1971,Prenom_1971,24,189.57,90.88,10745.99
1972,Nom_1972,Prenom_1972,36,183.38,55.47,6040.14
1973,Nom_1973,Prenom_1973,36,168.84,53.0,8432.68
1974,Nom_1974,Prenom_1974,31,164.32,67.73,12798.23
1975,Nom_1975,Prenom_1975,22,190.39,62.74,12206.18
1976,Nom_1976,Prenom_1976,35,182.54,69.32,10833.2
1977,Nom_1977,Prenom_1977,36,185.52,66.34,12198.82
1978,Nom_1978,Prenom_1978,25,157.33,79.67,9165.71
1979,Nom_1979,Prenom_1979,33,196.76,69.85,6824.42
1980,Nom_1980,Prenom_1980,35,161.73,57.77,10926.21
1981,Nom_1981,Prenom_1981,24,163.73,86.39,13441.62
1982,Nom_1982,Prenom_1982,28,150.76,73.48,9893.48
1983,Nom_1983,Prenom_1983,38,182.93,68.65,11537.11
1984,Nom_1984,Prenom_1984,36,192.93,50.19,7414.33
1985,Nom_1985,Prenom_1985,33,196.52,75.06,12898.06
1986,Nom_1986,Prenom_1986,27,168.3,79.39,11239.83
1987,Nom_1987,Prenom_1987,39,159.5,50.21,13381.34
1988,Nom_1988,Prenom_1988,37,170.32,52.43,11636.07
1989,Nom_1989,Prenom_1989,25,159.37,82.64,7675.79
1990,Nom_1990,Prenom_1990,30,154.73,72.56,13651.48
1991,Nom_1991,Prenom_1991,32,163.05,71.61,10546.12
1992,Nom_1992,Prenom_1992,33,167.27,68.38,6489.37
1993,Nom_1993,Prenom_1993,23,192.26,71.11,8051.59
1994,Nom_1994,Prenom_1994,42,185.88,94.31,13874.69
1995,Nom_1995,Prenom_1995,42,184.93,89.66,7799.1
1996,Nom_1996,Prenom_1996,25,194.6,74.14,7087.78
1997,Nom_1997,Prenom_1997,31,170.6,85.24,8784.82
1998,Nom_1998,Prenom_1998,35,186.77,53.52,12554.54
1999,Nom_1999,Prenom_1999,39,168.94,87.87,12077.84
2000,Nom_2000,Prenom_2000,33,177.19,79.58,12291.31
2001,Nom_2001,Prenom_2001,24,199.19,74.94,11996.9
2002,Nom_2002,Prenom_2002,39,183.82,82.76,9469.69
2003,Nom_2003,Prenom_2003,34,159.01,90.57,11706.51
2004,Nom_2004,Prenom_2004,25,179.71,60.06,12662.38
2005,Nom_2005,Prenom_2005,25,192.52,59.06,12593.72
2006,Nom_2006,Prenom_2006,34,187.43,68.19,8185.37
2007,Nom_2007,Prenom_2007,26,190.39,79.81,10925.08
2008,Nom_2008,Prenom_2008,28,169.97,78.63,10577.08
2009,Nom_2009,Prenom_2009,33,151.2,72.85,8501.35
2010,Nom_2010,Prenom_2010,28,186.64,54.4,7473.38
2011,Nom_2011,Prenom_2011,38,190.9,73.65,12803.94
2012,Nom_2012,Prenom_2012,26,191.34,91.65,8134.74
2013,Nom_2013,Prenom_2013,28,190.54,74.45,12952.26
2014,Nom_2014,Prenom_2014,33,154.77,66.26,11048.92
2015,Nom_2015,Prenom_2015,21,175.86,56.12,11343.79
2016,Nom_2016,Prenom_2016,27,190.8,59.71,8249.02
2017,Nom_2017,Prenom_2017,38,197.38,77.88,10792.04
2018,Nom_2018,Prenom_2018,35,192.64,65.89,9809.43
2019,Nom_2019,Prenom_2019,36,193.97,57.06,13222.94
2020,Nom_2020,Prenom_2020,42,185.95,63.85,11043.03
2021,Nom_2021,Prenom_2021,27,166.47,84.57,8481.53
2022,Nom_2022,Prenom_2022,35,172.95,59.61,8279.28
2023,Nom_2023,Prenom_2023,36,162.13,71.22,13656.75
2024,Nom_2024,Prenom_2024,30,180.37,68.31,6841.01
2025,Nom_2025,Prenom_2025,39,186.0,66.99,10255.68
2026,Nom_2026,Prenom_2026,29,197.88,61.74,6645.53
2027,Nom_2027,Prenom_2027,25,194.56,50.24,8134.28
2028,Nom_2028,Prenom_2028,28,178.03,77.63,9514.04
2029,Nom_2029,Prenom_2029,39,192.36,82.52,9394.32
2030,Nom_2030,Prenom_2030,25,181.21,51.5,8880.23
2031,Nom_2031,Prenom_2031,31,164.91,74.57,12966.2
2032,Nom_2032,Prenom_2032,26,197.58,53.98,7720.37
2033,Nom_2033,Prenom_2033,42,154.75,81.64,13850.15
2034,Nom_2034,Prenom_2034,42,168.04,82.58,9371.85
2035,Nom_2035,Prenom_2035,41,186.34,75.32,7538.85
2036,Nom_2036,Prenom_2036,25,181.69,90.83,9174.47
2037,Nom_2037,Prenom_2037,36,185.43,55.25,10035.54
2038,Nom_2038,Prenom_2038,41,182.99,83.8,8882.4
2039,Nom_2039,Prenom_2039,40,170.78,68.03,11794.51
2040,Nom_2040,Prenom_2040,25,186.7,61.33,9624.61
2041,Nom_2041,Prenom_2041,36,150.84,73.04,11907.37
2042,Nom_2042,Prenom_2042,42,159.41,61.87,12717.57
2043,Nom_2043,Prenom_2043,36,160.05,58.6,9836.94
2044,Nom_2044,Prenom_2044,33,196.44,90.7,7053.02
2045,Nom_2045,Prenom_2045,27,180.21,94.92,13216.74
2046,Nom_2046,Prenom_2046,30,173.77,68.59,6794.36
2047,Nom_2047,Prenom_2047,40,194.72,58.62,6942.0
2048,Nom_2048,Prenom_2048,27,181.77,77.07,11103.84
2049,Nom_2049,Prenom_2049,42,155.93,55.43,8909.6
2050,Nom_2050,Prenom_2050,25,150.62,69.5,8438.68
2051,Nom_2051,Prenom_2051,31,169.42,69.46,9718.02
2052,Nom_2052,Prenom_2052,37,171.77,69.5,11218.5
2053,Nom_2053,Prenom_2053,36,174.4,54.96,13814.7
2054,Nom_2054,Prenom_2054,38,193.05,77.89,13892.3
2055,Nom_2055,Prenom_2055,32,152.68,51.4,12900.57
2056,Nom_2056,Prenom_2056,23,194.83,80.65,7498.56
2057,Nom_2057,Prenom_2057,39,160.67,87.9,7473.79
2058,Nom_2058,Prenom_2058,26,195.25,71.66,7463.15
2059,Nom_2059,Prenom_2059,26,158.67,83.17,12363.65
2060,Nom_2060,Prenom_2060,26,152.56,85.3,13422.82
2061,Nom_2061,Prenom_2061,42,166.43,63.13,6044.2
2062,Nom_2062,Prenom_2062,24,170.62,72.81,7091.37
2063,Nom_2063,Prenom_2063,24,178.22,59.64,7658.78
2064,Nom_2064,Prenom_2064,36,156.92,78.15,8156.55
2065,Nom_2065,Prenom_2065,26,179.36,69.66,12326.04
2066,Nom_2066,Prenom_2066,31,199.59,50.53,10883.83
2067,Nom_2067,Prenom_2067,30,159.82,77.76,6840.44
2068,Nom_2068,Prenom_2068,33,198.74,85.51,12077.88
2069,Nom_2069,Prenom_2069,37,198.37,64.06,8193.51
2070,Nom_2070,Prenom_2070,22,197.74,51.33,9594.46
2071,Nom_2071,Prenom_2071,30,194.94,73.64,11396.12
2072,Nom_2072,Prenom_2072,32,161.5,64.67,6941.54
2073,Nom_2073,Prenom_2073,31,172.73,86.76,9799.55
2074,Nom_2074,Prenom_2074,31,181.8,77.82,13109.32
2075,Nom_2075,Prenom_2075,27,160.63,85.26,10157.73
2076,Nom_2076,Prenom_2076,41,190.24,74.94,7521.92
2077,Nom_2077,Prenom_2077,42,183.05,83.89,10646.12
2078,Nom_2078,Prenom_2078,25,195.39,70.76,7514.77
2079,Nom_2079,Prenom_2079,25,178.41,69.49,9068.07
2080,Nom_2080,Prenom_2080,27,150.59,71.41,13934.56
2081,Nom_2081,Prenom_2081,37,164.64,73.96,6650.34
2082,Nom_2082,Prenom_2082,42,181.28,70.91,9607.2
2083,Nom_2083,Prenom_2083,40,197.61,89.6,12027.36
2084,Nom_2084,Prenom_2084,38,184.7,83.37,11011.89
2085,Nom_2085,Prenom_2085,22,176.44,61.58,10247.55
2086,Nom_2086,Prenom_2086,37,167.55,74.78,9078.5
2087,Nom_2087,Prenom_2087,25,198.57,56.44,6072.59
2088,Nom_2088,Prenom_2088,42,190.56,71.78,11807.98
2089,Nom_2089,Prenom_2089,27,190.27,72.94,13710.27
2090,Nom_2090,Prenom_2090,24,159.03,50.9,8383.79
2091,Nom_2091,Prenom_2091,42,150.09,74.3,8476.31
2092,Nom_2092,Prenom_2092,22,157.98,83.16,8017.18
