id,Nom,Prénom,Age,Taille,Poids,Salaire,Prime Annuelle,catégorie de poids
1713,NOM_1713,PRENOM_1713,34,179.51,64.62,12352.82,1235.2820000000002,Lèger
1714,NOM_1714,PRENOM_1714,29,166.12,90.56,9108.65,910.865,Lourd
1715,NOM_1715,PRENOM_1715,41,168.55,72.08,7850.73,785.073,Moyen
1716,NOM_1716,PRENOM_1716,30,183.99,68.68,7986.07,798.607,Lèger
1717,NOM_1717,PRENOM_1717,21,192.97,83.9,12401.14,1240.114,Moyen
1718,NOM_1718,PRENOM_1718,26,162.69,57.84,13524.18,1352.4180000000001,Lèger
1719,NOM_1719,PRENOM_1719,30,161.75,61.96,10775.05,1077.5049999999999,Lèger
1720,NOM_1720,PRENOM_1720,38,161.12,86.4,9026.06,902.606,Moyen
1721,NOM_1721,PRENOM_1721,27,175.84,87.15,10444.04,1044.4040000000002,Moyen
1722,NOM_1722,PRENOM_1722,29,157.99,78.09,6797.55,679.7550000000001,Moyen
1723,NOM_1723,PRENOM_1723,23,167.33,89.5,8568.95,856.8950000000001,Moyen
1724,NOM_1724,PRENOM_1724,27,191.51,93.31,9632.36,963.2360000000001,Lourd
1725,NOM_1725,PRENOM_1725,35,163.63,89.9,9486.29,948.6290000000001,Moyen
1726,NOM_1726,PRENOM_1726,27,181.15,52.98,10603.37,1060.3370000000002,Lèger
1727,NOM_1727,PRENOM_1727,22,162.57,56.61,8138.95,813.895,Lèger
1728,NOM_1728,PRENOM_1728,38,173.98,79.71,10173.29,1017.3290000000002,Moyen
1729,NOM_1729,PRENOM_1729,37,192.98,69.13,6761.36,676.136,Lèger
1730,NOM_1730,PRENOM_1730,40,180.93,62.43,6757.66,675.7660000000001,Lèger
1731,NOM_1731,PRENOM_1731,35,186.52,74.28,13528.35,1352.835,Moyen
1732,NOM_1732,PRENOM_1732,24,197.43,53.89,7185.99,718.599,Lèger
1733,NOM_1733,PRENOM_1733,23,152.26,77.3,8885.59,888.5590000000001,Moyen
1734,NOM_1734,PRENOM_1734,40,182.89,66.66,10139.47,1013.947,Lèger
1735,NOM_1735,PRENOM_1735,24,186.23,51.06,11404.15,1140.415,Lèger
1736,NOM_1736,PRENOM_1736,21,169.47,63.24,6361.12,636.1120000000001,Lèger
1737,NOM_1737,PRENOM_1737,37,180.28,72.72,10550.27,1055.027,Moyen
1738,NOM_1738,PRENOM_1738,31,195.3,50.9,11561.77,1156.1770000000001,Lèger
1739,NOM_1739,PRENOM_1739,30,171.22,75.34,10778.78,1077.8780000000002,Moyen
1740,NOM_1740,PRENOM_1740,22,197.57,67.75,6006.58,600.658,Lèger
1741,NOM_1741,PRENOM_1741,36,183.67,58.08,11120.95,1112.095,Lèger
1742,NOM_1742,PRENOM_1742,28,186.25,63.48,10989.49,1098.949,Lèger
1743,NOM_1743,PRENOM_1743,25,158.76,62.91,9421.62,942.1620000000001,Lèger
1744,NOM_1744,PRENOM_1744,33,189.45,58.75,7919.32,791.932,Lèger
1745,NOM_1745,PRENOM_1745,38,195.2,73.26,13381.48,1338.1480000000001,Moyen
1746,NOM_1746,PRENOM_1746,38,174.49,86.86,6094.64,609.464,Moyen
1747,NOM_1747,PRENOM_1747,37,158.62,50.53,7119.12,711.912,Lèger
1748,NOM_1748,PRENOM_1748,25,157.02,51.58,8690.67,869.067,Lèger
1749,NOM_1749,PRENOM_1749,32,194.19,71.67,10816.09,1081.6090000000002,Moyen
1750,NOM_1750,PRENOM_1750,35,180.33,53.21,10719.52,1071.952,Lèger
1751,NOM_1751,PRENOM_1751,23,179.81,54.07,11484.67,1148.467,Lèger
1752,NOM_1752,PRENOM_1752,23,159.58,82.03,13222.51,1322.2510000000002,Moyen
1753,NOM_1753,PRENOM_1753,42,194.95,86.61,9469.12,946.9120000000001,Moyen
1754,NOM_1754,PRENOM_1754,23,168.9,69.79,11431.13,1143.113,Lèger
1755,NOM_1755,PRENOM_1755,28,194.8,74.51,7903.28,790.328,Moyen
1756,NOM_1756,PRENOM_1756,37,164.01,72.42,12688.89,1268.8890000000001,Moyen
1757,NOM_1757,PRENOM_1757,28,177.56,93.67,8194.51,819.451,Lourd
1758,NOM_1758,PRENOM_1758,21,190.83,54.33,9474.88,947.4879999999999,Lèger
1759,NOM_1759,PRENOM_1759,30,181.63,61.97,10561.0,1056.1000000000001,Lèger
1760,NOM_1760,PRENOM_1760,33,188.6,64.67,11917.27,1191.727,Lèger
1761,NOM_1761,PRENOM_1761,24,162.52,71.25,13173.37,1317.3370000000002,Moyen
1762,NOM_1762,PRENOM_1762,42,172.59,64.84,7467.79,746.779,Lèger
1763,NOM_1763,PRENOM_1763,39,198.4,74.31,10088.74,1008.874,Moyen
1764,NOM_1764,PRENOM_1764,38,150.18,88.35,6880.52,688.0520000000001,Moyen
1765,NOM_1765,PRENOM_1765,39,159.16,86.39,6585.55,658.5550000000001,Moyen
1766,NOM_1766,PRENOM_1766,33,174.75,76.11,6750.96,675.096,Moyen
1767,NOM_1767,PRENOM_1767,27,191.24,71.6,8457.52,845.7520000000001,Moyen
1768,NOM_1768,PRENOM_1768,39,172.66,72.27,13045.1,1304.5100000000002,Moyen
1769,NOM_1769,PRENOM_1769,32,168.89,50.79,9315.95,931.5950000000001,Lèger
1770,NOM_1770,PRENOM_1770,40,159.21,77.75,12520.57,1252.057,Moyen
1771,NOM_1771,PRENOM_1771,30,161.39,63.21,11148.27,1114.827,Lèger
1772,NOM_1772,PRENOM_1772,38,167.27,69.75,7572.68,757.268,Lèger
1773,NOM_1773,PRENOM_1773,32,153.11,51.1,7466.25,746.625,Lèger
1774,NOM_1774,PRENOM_1774,33,178.51,59.55,6095.42,609.542,Lèger
1775,NOM_1775,PRENOM_1775,29,185.74,85.68,11076.7,1107.67,Moyen
1776,NOM_1776,PRENOM_1776,25,198.5,88.64,11080.35,1108.035,Moyen
1777,NOM_1777,PRENOM_1777,25,153.23,60.7,10125.99,1012.599,Lèger
1778,NOM_1778,PRENOM_1778,33,161.2,63.35,7622.42,762.2420000000001,Lèger
1779,NOM_1779,PRENOM_1779,22,175.64,76.8,10707.17,1070.717,Moyen
1780,NOM_1780,PRENOM_1780,38,179.72,54.32,13389.78,1338.978,Lèger
1781,NOM_1781,PRENOM_1781,29,176.59,58.28,9450.84,945.0840000000001,Lèger
1782,NOM_1782,PRENOM_1782,25,155.94,60.92,7430.59,743.0590000000001,Lèger
1783,NOM_1783,PRENOM_1783,40,194.83,94.08,6171.37,617.1370000000001,Lourd
1784,NOM_1784,PRENOM_1784,29,178.66,59.41,8667.43,866.743,Lèger
1785,NOM_1785,PRENOM_1785,31,153.74,54.95,9052.88,905.288,Lèger
1786,NOM_1786,PRENOM_1786,35,157.78,83.63,6205.15,620.515,Moyen
1787,NOM_1787,PRENOM_1787,22,184.42,80.35,9553.15,955.315,Moyen
1788,NOM_1788,PRENOM_1788,30,161.34,79.97,8377.9,837.79,Moyen
1789,NOM_1789,PRENOM_1789,23,182.87,71.41,9439.66,943.966,Moyen
1790,NOM_1790,PRENOM_1790,24,158.84,72.99,6639.75,663.975,Moyen
1791,NOM_1791,PRENOM_1791,22,172.9,71.05,12340.82,1234.082,Moyen
1792,NOM_1792,PRENOM_1792,38,171.27,70.28,11582.17,1158.217,Moyen
1793,NOM_1793,PRENOM_1793,27,163.39,94.73,8200.72,820.072,Lourd
1794,NOM_1794,PRENOM_1794,39,173.74,88.03,13561.55,1356.155,Moyen
1795,NOM_1795,PRENOM_1795,42,170.88,62.14,7139.99,713.999,Lèger
1796,NOM_1796,PRENOM_1796,26,182.9,94.87,7255.02,725.5020000000001,Lourd
1797,NOM_1797,PRENOM_1797,42,150.04,68.56,8417.47,841.747,Lèger
1798,NOM_1798,PRENOM_1798,34,175.36,77.23,7860.65,786.065,Moyen
1799,NOM_1799,PRENOM_1799,37,150.38,54.5,13003.37,1300.3370000000002,Lèger
1800,NOM_1800,PRENOM_1800,38,161.2,87.88,12574.63,1257.463,Moyen
1801,NOM_1801,PRENOM_1801,26,194.65,62.53,9046.92,904.692,Lèger
1802,NOM_1802,PRENOM_1802,40,153.65,55.4,7701.07,770.107,Lèger
1803,NOM_1803,PRENOM_1803,37,193.64,71.18,10050.41,1005.041,Moyen
1804,NOM_1804,PRENOM_1804,36,195.46,59.45,11710.56,1171.056,Lèger
1805,NOM_1805,PRENOM_1805,32,168.42,85.85,6647.47,664.7470000000001,Moyen
1806,NOM_1806,PRENOM_1806,42,176.65,72.35,13432.42,1343.2420000000002,Moyen
1807,NOM_1807,PRENOM_1807,40,177.78,77.51,6859.27,685.9270000000001,Moyen
1808,NOM_1808,PRENOM_1808,28,191.93,61.86,13182.78,1318.2780000000002,Lèger
1809,NOM_1809,PRENOM_1809,39,178.68,83.76,11412.16,1141.2160000000001,Moyen
1810,NOM_1810,PRENOM_1810,36,178.99,63.56,12705.69,1270.5690000000002,Lèger
1811,NOM_1811,PRENOM_1811,28,152.91,67.81,6648.52,664.8520000000001,Lèger
1812,NOM_1812,PRENOM_1812,41,180.46,93.52,13639.78,1363.978,Lourd
1813,NOM_1813,PRENOM_1813,23,177.64,89.62,11621.3,1162.1299999999999,Moyen
1814,NOM_1814,PRENOM_1814,35,153.01,51.76,9727.51,972.7510000000001,Lèger
1815,NOM_1815,PRENOM_1815,26,193.39,83.72,6913.67,691.3670000000001,Moyen
1816,NOM_1816,PRENOM_1816,26,192.58,86.18,10599.55,1059.955,Moyen
1817,NOM_1817,PRENOM_1817,24,158.79,70.91,6946.18,694.618,Moyen
1818,NOM_1818,PRENOM_1818,36,184.39,54.04,8969.47,896.947,Lèger
1819,NOM_1819,PRENOM_1819,35,151.44,83.64,10770.49,1077.049,Moyen
1820,NOM_1820,PRENOM_1820,22,167.58,59.48,8187.15,818.715,Lèger
1821,NOM_1821,PRENOM_1821,42,184.39,62.73,9553.83,955.383,Lèger
1822,NOM_1822,PRENOM_1822,42,163.8,74.56,8752.48,875.248,Moyen
1823,NOM_1823,PRENOM_1823,23,175.83,67.32,12958.76,1295.8760000000002,Lèger
1824,NOM_1824,PRENOM_1824,37,190.04,85.25,7721.62,772.162,Moyen
1825,NOM_1825,PRENOM_1825,42,181.35,56.03,6487.42,648.7420000000001,Lèger
1826,NOM_1826,PRENOM_1826,34,187.44,72.26,9431.23,943.123,Moyen
1827,NOM_1827,PRENOM_1827,33,156.08,65.84,7014.69,701.469,Lèger
1828,NOM_1828,PRENOM_1828,36,199.74,72.6,13596.63,1359.663,Moyen
1829,NOM_1829,PRENOM_1829,25,166.42,58.14,8567.13,856.713,Lèger
1830,NOM_1830,PRENOM_1830,30,159.4,79.67,11434.08,1143.4080000000001,Moyen
1831,NOM_1831,PRENOM_1831,30,173.56,88.66,8181.65,818.165,Moyen
1832,NOM_1832,PRENOM_1832,26,150.02,53.59,13369.41,1336.941,Lèger
1833,NOM_1833,PRENOM_1833,30,179.04,52.19,13189.29,1318.929,Lèger
1834,NOM_1834,PRENOM_1834,33,175.35,86.24,9658.1,965.8100000000001,Moyen
1835,NOM_1835,PRENOM_1835,38,177.96,82.49,8440.81,844.081,Moyen
1836,NOM_1836,PRENOM_1836,25,187.76,53.64,11448.52,1144.852,Lèger
1837,NOM_1837,PRENOM_1837,41,156.93,90.33,11735.95,1173.595,Lourd
1838,NOM_1838,PRENOM_1838,41,174.54,78.68,10612.68,1061.268,Moyen
1839,NOM_1839,PRENOM_1839,42,157.18,69.04,7131.57,713.157,Lèger
1840,NOM_1840,PRENOM_1840,35,193.13,51.92,9555.05,955.505,Lèger
1841,NOM_1841,PRENOM_1841,29,171.97,76.69,9576.49,957.649,Moyen
1842,NOM_1842,PRENOM_1842,21,160.17,58.99,6368.05,636.8050000000001,Lèger
1843,NOM_1843,PRENOM_1843,33,190.45,94.09,13553.43,1355.343,Lourd
1844,NOM_1844,PRENOM_1844,33,166.64,76.98,12128.25,1212.825,Moyen
1845,NOM_1845,PRENOM_1845,32,197.75,90.39,7197.92,719.792,Lourd
1846,NOM_1846,PRENOM_1846,32,167.6,65.69,6923.13,692.3130000000001,Lèger
1847,NOM_1847,PRENOM_1847,40,169.56,90.09,13187.85,1318.785,Lourd
1848,NOM_1848,PRENOM_1848,36,197.6,85.44,8408.6,840.8600000000001,Moyen
1849,NOM_1849,PRENOM_1849,39,195.18,58.27,7870.24,787.024,Lèger
1850,NOM_1850,PRENOM_1850,41,165.33,57.07,6402.75,640.2750000000001,Lèger
1851,NOM_1851,PRENOM_1851,27,194.37,79.28,11511.27,1151.1270000000002,Moyen
1852,NOM_1852,PRENOM_1852,37,160.89,88.05,12431.55,1243.155,Moyen
1853,NOM_1853,PRENOM_1853,22,166.95,69.7,11498.7,1149.8700000000001,Lèger
1854,NOM_1854,PRENOM_1854,35,163.69,66.36,12959.39,1295.939,Lèger
1855,NOM_1855,PRENOM_1855,34,177.66,55.28,6639.62,663.962,Lèger
1856,NOM_1856,PRENOM_1856,42,184.32,79.19,6859.01,685.9010000000001,Moyen
1857,NOM_1857,PRENOM_1857,27,171.84,93.12,12717.62,1271.7620000000002,Lourd
1858,NOM_1858,PRENOM_1858,26,171.87,63.73,11974.41,1197.441,Lèger
1859,NOM_1859,PRENOM_1859,33,190.59,52.88,9140.27,914.027,Lèger
1860,NOM_1860,PRENOM_1860,33,151.9,67.47,8949.83,894.9830000000001,Lèger
1861,NOM_1861,PRENOM_1861,28,193.79,52.87,11153.7,1115.3700000000001,Lèger
1862,NOM_1862,PRENOM_1862,42,155.95,84.92,9417.38,941.7379999999999,Moyen
1863,NOM_1863,PRENOM_1863,25,160.83,63.5,12916.48,1291.6480000000001,Lèger
1864,NOM_1864,PRENOM_1864,22,198.89,89.37,12634.77,1263.477,Moyen
1865,NOM_1865,PRENOM_1865,30,169.18,63.02,6002.86,600.286,Lèger
1866,NOM_1866,PRENOM_1866,42,199.39,51.12,13231.67,1323.1670000000001,Lèger
1867,NOM_1867,PRENOM_1867,34,178.67,76.3,7070.11,707.011,Moyen
1868,NOM_1868,PRENOM_1868,41,166.9,90.21,12661.76,1266.1760000000002,Lourd
1869,NOM_1869,PRENOM_1869,34,191.52,79.58,11764.5,1176.45,Moyen
1870,NOM_1870,PRENOM_1870,27,187.73,93.25,10156.75,1015.6750000000001,Lourd
1871,NOM_1871,PRENOM_1871,26,173.67,91.92,9065.34,906.5340000000001,Lourd
1872,NOM_1872,PRENOM_1872,25,186.32,92.93,13472.16,1347.2160000000001,Lourd
1873,NOM_1873,PRENOM_1873,21,157.47,60.65,7696.51,769.6510000000001,Lèger
1874,NOM_1874,PRENOM_1874,40,158.7,84.81,13812.9,1381.29,Moyen
1875,NOM_1875,PRENOM_1875,35,153.71,67.1,13153.85,1315.3850000000002,Lèger
1876,NOM_1876,PRENOM_1876,21,168.98,56.49,12285.84,1228.584,Lèger
1877,NOM_1877,PRENOM_1877,32,195.82,63.62,7071.71,707.171,Lèger
1878,NOM_1878,PRENOM_1878,24,184.0,79.32,11269.62,1126.9620000000002,Moyen
1879,NOM_1879,PRENOM_1879,30,170.51,83.26,6242.97,624.297,Moyen
1880,NOM_1880,PRENOM_1880,26,151.9,84.72,10383.44,1038.344,Moyen
1881,NOM_1881,PRENOM_1881,37,197.57,60.67,6911.43,691.143,Lèger
1882,NOM_1882,PRENOM_1882,30,175.88,78.66,11923.21,1192.321,Moyen
1883,NOM_1883,PRENOM_1883,35,150.9,51.67,8660.56,866.056,Lèger
1884,NOM_1884,PRENOM_1884,30,150.55,82.1,10836.47,1083.647,Moyen
1885,NOM_1885,PRENOM_1885,31,189.8,55.1,11106.97,1110.697,Lèger
1886,NOM_1886,PRENOM_1886,25,153.4,88.37,13092.6,1309.2600000000002,Moyen
1887,NOM_1887,PRENOM_1887,41,193.54,57.59,7722.87,772.287,Lèger
1888,NOM_1888,PRENOM_1888,34,150.27,83.23,10256.13,1025.613,Moyen
1889,NOM_1889,PRENOM_1889,24,170.06,75.92,10919.35,1091.9350000000002,Moyen
1890,NOM_1890,PRENOM_1890,23,169.64,80.0,7688.91,768.8910000000001,Moyen
1891,NOM_1891,PRENOM_1891,31,175.74,57.59,13741.87,1374.1870000000001,Lèger
1892,NOM_1892,PRENOM_1892,35,159.5,61.36,9827.72,982.7719999999999,Lèger
1893,NOM_1893,PRENOM_1893,29,163.83,78.45,10295.47,1029.547,Moyen
1894,NOM_1894,PRENOM_1894,24,175.43,71.36,7733.32,773.332,Moyen
1895,NOM_1895,PRENOM_1895,31,194.07,87.72,10371.03,1037.103,Moyen
1896,NOM_1896,PRENOM_1896,31,191.26,51.11,11262.31,1126.231,Lèger
1897,NOM_1897,PRENOM_1897,25,190.13,78.89,6252.74,625.274,Moyen
1898,NOM_1898,PRENOM_1898,41,159.88,66.98,10384.62,1038.4620000000002,Lèger
1899,NOM_1899,PRENOM_1899,41,156.74,84.86,13927.74,1392.7740000000001,Moyen
1900,NOM_1900,PRENOM_1900,39,167.55,52.32,11675.89,1167.589,Lèger
1901,NOM_1901,PRENOM_1901,40,168.91,83.71,13822.4,1382.24,Moyen
1902,NOM_1902,PRENOM_1902,26,150.13,64.43,9673.17,967.317,Lèger
1903,NOM_1903,PRENOM_1903,25,167.34,75.57,9319.52,931.9520000000001,Moyen
1904,NOM_1904,PRENOM_1904,31,181.43,59.32,8997.46,899.746,Lèger
1905,NOM_1905,PRENOM_1905,35,156.0,60.9,8359.01,835.9010000000001,Lèger
1906,NOM_1906,PRENOM_1906,22,191.46,87.28,9967.82,996.782,Moyen
1907,NOM_1907,PRENOM_1907,41,193.22,57.49,12360.53,1236.053,Lèger
1908,NOM_1908,PRENOM_1908,41,184.36,74.28,12625.86,1262.5860000000002,Moyen
1909,NOM_1909,PRENOM_1909,24,182.95,77.28,12865.23,1286.5230000000001,Moyen
1910,NOM_1910,PRENOM_1910,24,163.09,51.87,6033.04,603.304,Lèger
1911,NOM_1911,PRENOM_1911,21,164.82,93.09,6611.49,661.149,Lourd
1912,NOM_1912,PRENOM_1912,24,182.74,70.47,9300.11,930.0110000000001,Moyen
1913,NOM_1913,PRENOM_1913,32,175.56,55.44,10562.73,1056.273,Lèger
1914,NOM_1914,PRENOM_1914,36,183.07,86.68,12987.96,1298.796,Moyen
1915,NOM_1915,PRENOM_1915,27,173.67,72.24,10650.84,1065.084,Moyen
1916,NOM_1916,PRENOM_1916,23,194.21,85.99,8007.57,800.7570000000001,Moyen
1917,NOM_1917,PRENOM_1917,33,155.11,89.54,13783.91,1378.391,Moyen
1918,NOM_1918,PRENOM_1918,29,169.49,52.34,13336.07,1333.607,Lèger
1919,NOM_1919,PRENOM_1919,27,183.14,92.6,10426.41,1042.641,Lourd
1920,NOM_1920,PRENOM_1920,23,181.14,57.93,12592.52,1259.2520000000002,Lèger
1921,NOM_1921,PRENOM_1921,41,155.46,69.4,8973.62,897.3620000000001,Lèger
1922,NOM_1922,PRENOM_1922,28,183.68,69.66,8215.1,821.5100000000001,Lèger
1923,NOM_1923,PRENOM_1923,30,198.56,88.65,9659.86,965.9860000000001,Moyen
1924,NOM_1924,PRENOM_1924,25,150.39,67.45,12143.24,1214.324,Lèger
1925,NOM_1925,PRENOM_1925,27,160.94,89.55,7054.92,705.4920000000001,Moyen
1926,NOM_1926,PRENOM_1926,33,193.0,79.07,6489.16,648.916,Moyen
1927,NOM_1927,PRENOM_1927,28,161.74,78.42,7038.71,703.8710000000001,Moyen
1928,NOM_1928,PRENOM_1928,22,182.14,74.59,13903.75,1390.375,Moyen
1929,NOM_1929,PRENOM_1929,41,169.09,54.25,13483.55,1348.355,Lèger
1930,NOM_1930,PRENOM_1930,38,177.84,88.53,8050.86,805.086,Moyen
1931,NOM_1931,PRENOM_1931,38,168.11,65.85,10772.61,1077.2610000000002,Lèger
1932,NOM_1932,PRENOM_1932,41,180.41,93.27,9715.71,971.5709999999999,Lourd
1933,NOM_1933,PRENOM_1933,37,168.08,55.63,10527.68,1052.768,Lèger
1934,NOM_1934,PRENOM_1934,24,188.97,50.7,9883.23,988.323,Lèger
1935,NOM_1935,PRENOM_1935,33,194.83,77.32,11493.52,1149.352,Moyen
1936,NOM_1936,PRENOM_1936,24,186.24,71.13,7220.12,722.0120000000001,Moyen
1937,NOM_1937,PRENOM_1937,39,179.33,58.55,7003.28,700.328,Lèger
1938,NOM_1938,PRENOM_1938,23,164.62,58.92,11803.56,1180.356,Lèger
1939,NOM_1939,PRENOM_1939,21,181.27,68.91,8360.49,836.049,Lèger
1940,NOM_1940,PRENOM_1940,24,199.58,62.41,9484.95,948.4950000000001,Lèger
1941,NOM_1941,PRENOM_1941,37,162.73,58.67,6032.57,603.257,Lèger
1942,NOM_1942,PRENOM_1942,24,165.92,87.1,6567.68,656.768,Moyen
1943,NOM_1943,PRENOM_1943,27,159.11,85.46,8256.46,825.646,Moyen
1944,NOM_1944,PRENOM_1944,27,162.2,84.58,7340.57,734.057,Moyen
1945,NOM_1945,PRENOM_1945,25,154.95,67.4,13019.79,1301.9790000000003,Lèger
1946,NOM_1946,PRENOM_1946,36,196.87,94.9,13280.48,1328.048,Lourd
1947,NOM_1947,PRENOM_1947,40,191.78,69.58,7731.45,773.145,Lèger
1948,NOM_1948,PRENOM_1948,32,194.23,61.41,6483.94,648.394,Lèger
1949,NOM_1949,PRENOM_1949,31,191.02,54.15,13906.4,1390.64,Lèger
1950,NOM_1950,PRENOM_1950,33,195.58,72.08,12725.16,1272.516,Moyen
1951,NOM_1951,PRENOM_1951,38,193.41,54.71,9311.87,931.1870000000001,Lèger
1952,NOM_1952,PRENOM_1952,31,180.77,89.46,7724.4,772.44,Moyen
1953,NOM_1953,PRENOM_1953,35,158.92,58.5,9926.27,992.6270000000001,Lèger
1954,NOM_1954,PRENOM_1954,24,187.44,61.01,13751.69,1375.169,Lèger
1955,NOM_1955,PRENOM_1955,41,193.35,54.41,6941.79,694.1790000000001,Lèger
1956,NOM_1956,PRENOM_1956,39,188.02,55.58,11512.54,1151.2540000000001,Lèger
1957,NOM_1957,PRENOM_1957,42,171.23,63.5,6723.5,672.35,Lèger
1958,NOM_1958,PRENOM_1958,41,167.38,88.49,13008.78,1300.8780000000002,Moyen
1959,NOM_1959,PRENOM_1959,25,166.84,69.54,12200.91,1220.0910000000001,Lèger
1960,NOM_1960,PRENOM_1960,40,169.62,62.72,9910.64,991.064,Lèger
1961,NOM_1961,PRENOM_1961,24,164.03,63.17,9285.85,928.585,Lèger
1962,NOM_1962,PRENOM_1962,33,194.95,79.5,6205.64,620.5640000000001,Moyen
1963,NOM_1963,PRENOM_1963,23,182.19,60.8,6643.42,664.3420000000001,Lèger
1964,NOM_1964,PRENOM_1964,41,187.98,89.13,9594.87,959.4870000000001,Moyen
1965,NOM_1965,PRENOM_1965,41,160.22,82.74,12056.77,1205.6770000000001,Moyen
1966,NOM_1966,PRENOM_1966,31,156.24,70.44,9257.95,925.7950000000001,Moyen
1967,NOM_1967,PRENOM_1967,36,196.11,55.76,7439.96,743.9960000000001,Lèger
1968,NOM_1968,PRENOM_1968,40,198.86,76.52,13912.14,1391.214,Moyen
1969,NOM_1969,PRENOM_1969,42,199.5,94.64,7614.11,761.4110000000001,Lourd
1970,NOM_1970,PRENOM_1970,24,186.59,88.9,11545.91,1154.5910000000001,Moyen
1971,NOM_1971,PRENOM_1971,24,189.57,90.88,10745.99,1074.599,Lourd
1972,NOM_1972,PRENOM_1972,36,183.38,55.47,6040.14,604.014,Lèger
1973,NOM_1973,PRENOM_1973,36,168.84,53.0,8432.68,843.268,Lèger
1974,NOM_1974,PRENOM_1974,31,164.32,67.73,12798.23,1279.823,Lèger
1975,NOM_1975,PRENOM_1975,22,190.39,62.74,12206.18,1220.6180000000002,Lèger
1976,NOM_1976,PRENOM_1976,35,182.54,69.32,10833.2,1083.3200000000002,Lèger
1977,NOM_1977,PRENOM_1977,36,185.52,66.34,12198.82,1219.882,Lèger
1978,NOM_1978,PRENOM_1978,25,157.33,79.67,9165.71,916.5709999999999,Moyen
1979,NOM_1979,PRENOM_1979,33,196.76,69.85,6824.42,682.442,Lèger
1980,NOM_1980,PRENOM_1980,35,161.73,57.77,10926.21,1092.6209999999999,Lèger
1981,NOM_1981,PRENOM_1981,24,163.73,86.39,13441.62,1344.1620000000003,Moyen
1982,NOM_1982,PRENOM_1982,28,150.76,73.48,9893.48,989.348,Moyen
1983,NOM_1983,PRENOM_1983,38,182.93,68.65,11537.11,1153.711,Lèger
1984,NOM_1984,PRENOM_1984,36,192.93,50.19,7414.33,741.433,Lèger
1985,NOM_1985,PRENOM_1985,33,196.52,75.06,12898.06,1289.806,Moyen
1986,NOM_1986,PRENOM_1986,27,168.3,79.39,11239.83,1123.983,Moyen
1987,NOM_1987,PRENOM_1987,39,159.5,50.21,13381.34,1338.134,Lèger
1988,NOM_1988,PRENOM_1988,37,170.32,52.43,11636.07,1163.607,Lèger
1989,NOM_1989,PRENOM_1989,25,159.37,82.64,7675.79,767.5790000000001,Moyen
1990,NOM_1990,PRENOM_1990,30,154.73,72.56,13651.48,1365.1480000000001,Moyen
1991,NOM_1991,PRENOM_1991,32,163.05,71.61,10546.12,1054.612,Moyen
1992,NOM_1992,PRENOM_1992,33,167.27,68.38,6489.37,648.937,Lèger
1993,NOM_1993,PRENOM_1993,23,192.26,71.11,8051.59,805.1590000000001,Moyen
1994,NOM_1994,PRENOM_1994,42,185.88,94.31,13874.69,1387.469,Lourd
1995,NOM_1995,PRENOM_1995,42,184.93,89.66,7799.1,779.9100000000001,Moyen
1996,NOM_1996,PRENOM_1996,25,194.6,74.14,7087.78,708.778,Moyen
1997,NOM_1997,PRENOM_1997,31,170.6,85.24,8784.82,878.482,Moyen
1998,NOM_1998,PRENOM_1998,35,186.77,53.52,12554.54,1255.4540000000002,Lèger
1999,NOM_1999,PRENOM_1999,39,168.94,87.87,12077.84,1207.784,Moyen
2000,NOM_2000,PRENOM_2000,33,177.19,79.58,12291.31,1229.131,Moyen
2001,NOM_2001,PRENOM_2001,24,199.19,74.94,11996.9,1199.69,Moyen
2002,NOM_2002,PRENOM_2002,39,183.82,82.76,9469.69,946.969,Moyen
2003,NOM_2003,PRENOM_2003,34,159.01,90.57,11706.51,1170.651,Lourd
2004,NOM_2004,PRENOM_2004,25,179.71,60.06,12662.38,1266.238,Lèger
2005,NOM_2005,PRENOM_2005,25,192.52,59.06,12593.72,1259.372,Lèger
2006,NOM_2006,PRENOM_2006,34,187.43,68.19,8185.37,818.537,Lèger
2007,NOM_2007,PRENOM_2007,26,190.39,79.81,10925.08,1092.508,Moyen
2008,NOM_2008,PRENOM_2008,28,169.97,78.63,10577.08,1057.708,Moyen
2009,NOM_2009,PRENOM_2009,33,151.2,72.85,8501.35,850.1350000000001,Moyen
2010,NOM_2010,PRENOM_2010,28,186.64,54.4,7473.38,747.3380000000001,Lèger
2011,NOM_2011,PRENOM_2011,38,190.9,73.65,12803.94,1280.3940000000002,Moyen
2012,NOM_2012,PRENOM_2012,26,191.34,91.65,8134.74,813.474,Lourd
2013,NOM_2013,PRENOM_2013,28,190.54,74.45,12952.26,1295.226,Moyen
2014,NOM_2014,PRENOM_2014,33,154.77,66.26,11048.92,1104.892,Lèger
2015,NOM_2015,PRENOM_2015,21,175.86,56.12,11343.79,1134.3790000000001,Lèger
2016,NOM_2016,PRENOM_2016,27,190.8,59.71,8249.02,824.902,Lèger
2017,NOM_2017,PRENOM_2017,38,197.38,77.88,10792.04,1079.2040000000002,Moyen
2018,NOM_2018,PRENOM_2018,35,192.64,65.89,9809.43,980.9430000000001,Lèger
2019,NOM_2019,PRENOM_2019,36,193.97,57.06,13222.94,1322.294,Lèger
2020,NOM_2020,PRENOM_2020,42,185.95,63.85,11043.03,1104.303,Lèger
2021,NOM_2021,PRENOM_2021,27,166.47,84.57,8481.53,848.1530000000001,Moyen
